ID,가격
TEST_00000,21.235884706056904
TEST_00001,17.362673474295267
TEST_00002,17.710888533675803
TEST_00003,13.03169043687653
TEST_00004,21.142451076377736
TEST_00005,21.142451076377736
TEST_00006,21.142451076377736
TEST_00007,17.362673474295267
TEST_00008,21.142451076377736
TEST_00009,17.362673474295267
TEST_00010,21.142451076377736
TEST_00011,17.362673474295267
TEST_00012,17.362673474295267
TEST_00013,21.142451076377736
TEST_00014,21.142451076377736
TEST_00015,17.598229757629053
TEST_00016,18.319429804143386
TEST_00017,17.710888533675803
TEST_00018,17.362673474295267
TEST_00019,21.142451076377736
TEST_00020,17.710888533675803
TEST_00021,21.142451076377736
TEST_00022,17.598229757629053
TEST_00023,21.152153041451523
TEST_00024,21.235884706056904
TEST_00025,21.142451076377736
TEST_00026,21.142451076377736
TEST_00027,17.362673474295267
TEST_00028,17.362673474295267
TEST_00029,21.142451076377736
TEST_00030,17.710888533675803
TEST_00031,21.152153041451523
TEST_00032,21.142451076377736
TEST_00033,17.362673474295267
TEST_00034,21.142451076377736
TEST_00035,17.598229757629053
TEST_00036,17.362673474295267
TEST_00037,21.142451076377736
TEST_00038,17.362673474295267
TEST_00039,17.598229757629053
TEST_00040,17.598229757629053
TEST_00041,21.142451076377736
TEST_00042,17.362673474295267
TEST_00043,21.142451076377736
TEST_00044,21.142451076377736
TEST_00045,21.142451076377736
TEST_00046,17.598229757629053
TEST_00047,21.235884706056904
TEST_00048,17.710888533675803
TEST_00049,17.362673474295267
TEST_00050,21.142451076377736
TEST_00051,21.142451076377736
TEST_00052,21.142451076377736
TEST_00053,17.598229757629053
TEST_00054,21.142451076377736
TEST_00055,21.142451076377736
TEST_00056,21.152153041451523
TEST_00057,17.362673474295267
TEST_00058,21.142451076377736
TEST_00059,17.362673474295267
TEST_00060,17.362673474295267
TEST_00061,21.142451076377736
TEST_00062,21.142451076377736
TEST_00063,21.142451076377736
TEST_00064,17.362673474295267
TEST_00065,17.598229757629053
TEST_00066,17.362673474295267
TEST_00067,17.362673474295267
TEST_00068,17.598229757629053
TEST_00069,13.03169043687653
TEST_00070,21.152153041451523
TEST_00071,21.142451076377736
TEST_00072,17.710888533675803
TEST_00073,21.142451076377736
TEST_00074,14.05804234876513
TEST_00075,21.142451076377736
TEST_00076,17.362673474295267
TEST_00077,13.03169043687653
TEST_00078,21.142451076377736
TEST_00079,17.362673474295267
TEST_00080,21.142451076377736
TEST_00081,21.152153041451523
TEST_00082,17.710888533675803
TEST_00083,17.362673474295267
TEST_00084,17.362673474295267
TEST_00085,17.362673474295267
TEST_00086,21.142451076377736
TEST_00087,21.142451076377736
TEST_00088,17.362673474295267
TEST_00089,21.142451076377736
TEST_00090,21.142451076377736
TEST_00091,17.362673474295267
TEST_00092,21.142451076377736
TEST_00093,18.319429804143386
TEST_00094,17.362673474295267
TEST_00095,17.598229757629053
TEST_00096,17.362673474295267
TEST_00097,17.598229757629053
TEST_00098,21.142451076377736
TEST_00099,21.142451076377736
TEST_00100,17.362673474295267
TEST_00101,21.142451076377736
TEST_00102,17.362673474295267
TEST_00103,21.142451076377736
TEST_00104,21.142451076377736
TEST_00105,21.142451076377736
TEST_00106,17.362673474295267
TEST_00107,17.362673474295267
TEST_00108,21.152153041451523
TEST_00109,17.362673474295267
TEST_00110,21.142451076377736
TEST_00111,21.142451076377736
TEST_00112,17.362673474295267
TEST_00113,21.142451076377736
TEST_00114,17.362673474295267
TEST_00115,21.142451076377736
TEST_00116,17.362673474295267
TEST_00117,17.362673474295267
