ID,가격
TEST_00000,92.84353899833228
TEST_00001,26.839312279466977
TEST_00002,85.21880395358525
TEST_00003,128.96924228983264
TEST_00004,49.87262718592567
TEST_00005,37.63062492113572
TEST_00006,71.32874798975703
TEST_00007,49.12368914561978
TEST_00008,50.873895968249805
TEST_00009,22.138800394479073
TEST_00010,21.46745542327211
TEST_00011,9.108745568123657
TEST_00012,51.10127152033752
TEST_00013,31.05736990577914
TEST_00014,29.35803466083037
TEST_00015,72.16453429494453
TEST_00016,11.001469438213835
TEST_00017,131.80301687647028
TEST_00018,21.483185939539762
TEST_00019,44.878835290696635
TEST_00020,56.13550822463607
TEST_00021,31.79805714443307
TEST_00022,122.50313267594535
TEST_00023,124.5006265229967
TEST_00024,104.76512679669085
TEST_00025,50.474593215567886
TEST_00026,25.306924303881456
TEST_00027,50.92000210068191
TEST_00028,32.67918506102638
TEST_00029,88.89587867559722
TEST_00030,122.42680325599112
TEST_00031,97.89451521580182
TEST_00032,30.318945701290648
TEST_00033,18.708971329400796
TEST_00034,25.009995673744857
TEST_00035,70.66892288768963
TEST_00036,28.25182659258779
TEST_00037,26.411958177553306
TEST_00038,29.64775072994603
TEST_00039,55.76961359272909
TEST_00040,63.24382651821887
TEST_00041,75.62090465924408
TEST_00042,9.619161839489879
TEST_00043,86.85110769990631
TEST_00044,49.56906272859809
TEST_00045,109.24269154315
TEST_00046,51.29022751055104
TEST_00047,122.21342857525259
TEST_00048,111.28198322782481
TEST_00049,23.61090530904792
TEST_00050,15.501603064320758
TEST_00051,29.137098859355003
TEST_00052,19.22509592839731
TEST_00053,39.108633426325504
TEST_00054,35.95113899323298
TEST_00055,30.928637268072045
TEST_00056,86.48588890003465
TEST_00057,7.535844953791173
TEST_00058,113.23786428251681
TEST_00059,55.0418175906238
TEST_00060,33.52275645482779
TEST_00061,95.9708682355706
TEST_00062,19.956682392848826
TEST_00063,9.09367173108004
TEST_00064,57.28652500420222
TEST_00065,44.81254928880767
TEST_00066,34.19456568954142
TEST_00067,9.510545313765611
TEST_00068,62.76323846959593
TEST_00069,150.33837493275763
TEST_00070,119.68112998019154
TEST_00071,48.405786979130845
TEST_00072,77.4960921916869
TEST_00073,20.3307661548604
TEST_00074,30.849134961558118
TEST_00075,123.35121282780668
TEST_00076,15.318275533287128
TEST_00077,110.76872149564252
TEST_00078,30.472927602877895
TEST_00079,29.82842782590627
TEST_00080,15.924533800845559
TEST_00081,85.03034748492088
TEST_00082,100.56272841885273
TEST_00083,21.72500403551161
TEST_00084,28.220191943784666
TEST_00085,44.42493091360837
TEST_00086,44.854129934669324
TEST_00087,45.2086232860875
TEST_00088,27.16025156485931
TEST_00089,29.947335957631175
TEST_00090,23.504360795203873
TEST_00091,26.21025068647756
TEST_00092,37.89602124319275
TEST_00093,10.948798535735058
TEST_00094,35.2271137005899
TEST_00095,83.80271439565085
TEST_00096,7.845528627509473
TEST_00097,51.94461785977315
TEST_00098,25.41790245202235
TEST_00099,29.108143408645507
TEST_00100,21.027760542863984
TEST_00101,92.42101633543159
TEST_00102,41.86208034585067
TEST_00103,29.557795151222244
TEST_00104,21.985968363243295
TEST_00105,22.32972053309798
TEST_00106,25.596210601645982
TEST_00107,26.088460715628937
TEST_00108,82.75465802220053
TEST_00109,29.958059101286278
TEST_00110,24.93138258760218
TEST_00111,128.7707609954412
TEST_00112,58.82707256559489
TEST_00113,118.29416277511923
TEST_00114,12.086304532500536
TEST_00115,19.14346254584869
TEST_00116,43.72816137150055
TEST_00117,51.558309617402514
TEST_00118,11.33629729554774
TEST_00119,17.220199822742337
TEST_00120,7.9478208946267195
TEST_00121,54.55986826917484
TEST_00122,22.21344522343576
TEST_00123,33.40111964891333
TEST_00124,34.59468000749738
TEST_00125,80.94052589264514
TEST_00126,34.04575584318986
TEST_00127,22.19146935329634
TEST_00128,99.07000939433512
TEST_00129,51.62676791677633
TEST_00130,27.084045016483064
TEST_00131,21.42587118633445
TEST_00132,62.24322559958476
TEST_00133,24.548282043311776
TEST_00134,119.07013409278188
TEST_00135,20.16545178776182
TEST_00136,17.80999311676643
TEST_00137,11.638120517563863
TEST_00138,23.698733860926275
TEST_00139,49.001600853652235
TEST_00140,113.80800401969167
TEST_00141,126.01518650923586
TEST_00142,32.508279948330255
TEST_00143,22.744276729363293
TEST_00144,31.549105282759218
TEST_00145,19.916772489044657
TEST_00146,103.04787272839833
TEST_00147,55.108404938706016
TEST_00148,40.22907618091751
TEST_00149,94.42348811620188
TEST_00150,86.17218424162
TEST_00151,30.468448492564008
TEST_00152,74.97208333947931
TEST_00153,31.344750209912135
TEST_00154,66.85473357977898
TEST_00155,22.000871438857203
TEST_00156,3.973218070568604
TEST_00157,104.70605609439059
TEST_00158,65.7282243958498
TEST_00159,69.42388709845973
TEST_00160,61.894842570138046
TEST_00161,70.079441008113
TEST_00162,36.17315043627552
TEST_00163,102.52834895367756
TEST_00164,120.77761545394682
TEST_00165,21.496403293737576
TEST_00166,105.15248781325766
TEST_00167,103.8277261549682
TEST_00168,76.48992162592873
TEST_00169,12.853813744033143
TEST_00170,22.957767982770168
TEST_00171,48.287988847627936
TEST_00172,27.92739289183405
TEST_00173,23.762544226877363
TEST_00174,58.51651315037734
TEST_00175,39.22673056066281
TEST_00176,30.16434075039076
TEST_00177,48.551828227576614
TEST_00178,70.47561765554586
TEST_00179,32.30953272775035
TEST_00180,11.774502244578454
TEST_00181,22.040901573227448
TEST_00182,57.66184535216817
TEST_00183,10.087884917587946
TEST_00184,24.59818391893424
TEST_00185,103.67101451101865
TEST_00186,50.227252869040406
TEST_00187,38.89096608802724
TEST_00188,57.519514721649166
TEST_00189,43.31531871727478
TEST_00190,66.5203708090433
TEST_00191,51.44299093767498
TEST_00192,39.05913827385126
TEST_00193,103.08537177519847
TEST_00194,74.06167538279979
TEST_00195,71.53010518488126
TEST_00196,30.729438149337394
TEST_00197,52.21937902928048
TEST_00198,46.724753157747216
TEST_00199,14.671672972356365
TEST_00200,47.096128482636594
TEST_00201,27.43710824044546
TEST_00202,35.4665131358221
TEST_00203,39.11012640078795
TEST_00204,32.65759924980135
TEST_00205,72.94942654678387
TEST_00206,49.15846357441304
TEST_00207,49.89967870850322
TEST_00208,25.063421433191024
TEST_00209,84.50813899778625
TEST_00210,52.624397876055205
TEST_00211,24.96511116865576
TEST_00212,30.8964685756768
TEST_00213,78.16950964533187
TEST_00214,74.2804590992635
TEST_00215,37.014412088804725
TEST_00216,101.72250445389028
TEST_00217,129.81268610934424
TEST_00218,20.233749243219506
TEST_00219,25.862546373570897
TEST_00220,33.62165057426823
TEST_00221,35.121406493851474
TEST_00222,42.85535204329171
TEST_00223,27.899994624306867
TEST_00224,49.527288207212095
TEST_00225,14.957173847231946
TEST_00226,44.82879213363107
TEST_00227,103.74581707214776
TEST_00228,49.948084043570084
TEST_00229,54.674653024596275
TEST_00230,35.64670772757759
TEST_00231,128.49658030518876
TEST_00232,126.7783258065725
TEST_00233,54.00142506797069
TEST_00234,49.624295445338866
TEST_00235,17.366222369259148
TEST_00236,21.871470198954096
TEST_00237,40.65689248912137
TEST_00238,62.1740061896242
TEST_00239,14.349568670186219
TEST_00240,7.932400839721418
TEST_00241,11.620495644853232
TEST_00242,28.835442875721387
TEST_00243,112.00517876898805
TEST_00244,27.46462020205772
TEST_00245,44.84601056978675
TEST_00246,107.95972385621802
TEST_00247,40.60858844514364
TEST_00248,14.796130152783636
TEST_00249,11.645265464655374
TEST_00250,74.69024037210275
TEST_00251,36.89513230772325
TEST_00252,27.86496706690825
TEST_00253,26.11580299190382
TEST_00254,46.24122011970925
TEST_00255,37.293852999437775
TEST_00256,93.64151373275655
TEST_00257,149.6066396361528
TEST_00258,66.29480458796817
TEST_00259,43.57911621350489
TEST_00260,41.12909089697236
TEST_00261,101.68307060292683
TEST_00262,48.237328556532965
TEST_00263,13.595351869839234
TEST_00264,102.818208546933
TEST_00265,34.28304811591432
TEST_00266,18.144511766734613
TEST_00267,26.2117933336326
TEST_00268,60.02898929270882
TEST_00269,16.313136025657396
TEST_00270,39.57347128519914
TEST_00271,22.270806022996855
TEST_00272,21.98835327139684
TEST_00273,18.748943110320432
TEST_00274,130.9535386912798
TEST_00275,105.13165914607522
TEST_00276,23.612341973012757
TEST_00277,56.98513964716957
TEST_00278,37.01849214422127
TEST_00279,36.47081219101028
TEST_00280,53.73860424312927
TEST_00281,10.082039221415084
TEST_00282,6.625051328820594
TEST_00283,29.038093713449317
TEST_00284,29.78876013547729
TEST_00285,90.8014601627845
TEST_00286,126.3557265610476
TEST_00287,106.14058211027987
TEST_00288,118.98610269704629
TEST_00289,60.17283752588678
TEST_00290,77.654889850943
TEST_00291,26.279683478923275
